code,date,r20,short_pnl,grp
89090,2022-08-31,0.44999999999999996,-0.010720486516082013,mihatsudo
62540,2023-11-24,0.5086705202312138,-0.028759168221054916,mihatsudo
68000,2018-01-24,0.40271493212669673,0.01305865479431034,mihatsudo
45700,2018-04-02,0.4946236559139785,-0.0650588139748961,mihatsudo
66390,2017-12-01,0.5096345514950167,0.030747118033693212,mihatsudo
15140,2017-10-30,0.4736842105263157,0.020397644867855388,mihatsudo
69380,2019-03-04,0.49554896142433225,-0.20162751689511973,mihatsudo
66240,2018-10-03,0.43870967741935485,0.018802154785265403,mihatsudo
29980,2023-06-13,0.4472477064220184,0.04256650286622331,mihatsudo
65440,2018-01-24,0.41541038525963137,-0.013425407049552975,mihatsudo
78590,2017-07-27,0.4056603773584906,0.09174740018974327,mihatsudo
60820,2019-12-09,0.44300144300144306,-0.02491854473230645,mihatsudo
40540,2022-03-30,0.49634146341463414,-0.030647213887406516,mihatsudo
62640,2017-06-06,0.43333333333333335,-0.1170101010290526,mihatsudo
37470,2018-01-24,0.4203389830508475,0.023182605829801917,mihatsudo
43170,2020-05-26,0.44561403508771935,0.008353535183162187,mihatsudo
31330,2017-03-09,0.40380952380952384,0.007634465982736486,mihatsudo
56970,2017-10-17,0.4976851851851851,-0.15723636328806365,mihatsudo
73520,2021-01-29,0.44979919678714864,0.00374724659721641,mihatsudo
77920,2023-03-08,0.4353083434099154,0.031005118903225652,mihatsudo
76920,2023-02-16,0.4965325936199725,-0.08279815791094293,mihatsudo
59220,2019-12-16,0.4513556618819776,0.0894417702834951,mihatsudo
61980,2018-01-24,0.4689265536723164,-0.005634480027856716,mihatsudo
86980,2021-01-29,0.40625,-0.04848420923534742,mihatsudo
30400,2017-06-06,0.5026109660574412,0.01598985182623327,mihatsudo
93260,2025-09-17,0.4438202247191012,0.023734130883837957,mihatsudo
39850,2020-09-09,0.4872881355932204,0.041707227034375786,mihatsudo
21600,2019-07-12,0.46733985484379925,0.01516640474119668,mihatsudo
70330,2022-04-14,0.4710252600297178,0.0054713180899741065,mihatsudo
39900,2018-10-03,0.41575091575091583,0.02026985096635473,mihatsudo
37880,2020-10-20,0.49612403100775193,0.019078457005567196,mihatsudo
205A0,2024-07-29,0.4512953367875647,-0.04067721383302366,mihatsudo
41990,2022-04-14,0.4570383912248628,-0.19861978110777492,mihatsudo
53370,2023-06-14,0.45621181262729116,0.005305296961812453,mihatsudo
70910,2020-08-21,0.4432978723404255,0.08790217311788621,mihatsudo
44490,2023-11-28,0.5090622537431049,-0.009114197663146249,mihatsudo
24100,2023-02-16,0.41428571428571437,0.009911608895209355,mihatsudo
43360,2017-08-25,0.41887417218543055,0.04840669874747847,mihatsudo
44280,2019-03-04,0.4762979683972912,-0.029973228268354166,mihatsudo
24270,2023-03-08,0.4375634517766498,0.007007503493347437,mihatsudo
77810,2017-09-19,0.425047438330171,-0.034707471933809346,mihatsudo
67760,2021-01-04,0.4491150442477876,-0.0326540593952361,mihatsudo
31680,2017-09-21,0.4352226720647774,0.06743442633589024,mihatsudo
62660,2017-02-13,0.41058394160583944,0.14755924183360375,mihatsudo
39370,2023-12-01,0.432618025751073,-0.030042109231350877,mihatsudo
97070,2017-12-01,0.4319620253164558,-0.019718312672088477,mihatsudo
60990,2017-09-19,0.43621399176954734,0.02501836957391607,mihatsudo
50080,2022-10-07,0.4301955434288314,-0.011313458637179393,mihatsudo
24890,2023-03-08,0.40388349514563116,0.010421362883365475,mihatsudo
36600,2020-05-26,0.41150442477876115,-0.0017584653037964072,mihatsudo
35470,2017-10-17,0.5043042729691658,0.043554890465430623,mihatsudo
93220,2017-06-12,0.4488416988416988,-0.028189643987780427,mihatsudo
48840,2023-03-09,0.4094674556213018,0.03827142543842816,mihatsudo
47430,2018-05-25,0.4553672316384181,0.00962241679163393,mihatsudo
33230,2018-05-25,0.47317073170731705,-0.003782009188374975,mihatsudo
87830,2023-03-01,0.42727272727272725,0.1405205401678754,mihatsudo
46400,2021-01-04,0.44212962962962954,-0.0005929906929461263,mihatsudo
60390,2019-02-21,0.408227848101266,0.00418187751681978,mihatsudo
48900,2024-07-29,0.43442622950819665,-0.19759396125316261,mihatsudo
70670,2020-05-26,0.41333333333333333,-0.20692610183122462,mihatsudo
32230,2020-05-26,0.5,0.04490145455731821,mihatsudo
18680,2018-08-15,0.465568862275449,-0.011299701752528936,mihatsudo
71750,2018-01-24,0.4509068167604753,0.06373996736383203,mihatsudo
40110,2023-02-16,0.41268580506070585,-0.14226680171693618,mihatsudo
44500,2025-07-25,0.4624999999999999,-0.0056159844821336785,mihatsudo
77810,2017-09-15,0.44106463878326996,0.021815388168187295,mihatsudo
70870,2025-09-17,0.47546346782988014,0.0015942543736472852,mihatsudo
36870,2017-07-10,0.41287284144426994,-0.03125604522264874,mihatsudo
65480,2023-04-21,0.4349112426035502,-0.0446153150487476,mihatsudo
70460,2020-05-26,0.4101360863444392,-0.0457916597185387,mihatsudo
