code,date,sh,lv,r,mkt,exc,short_pnl
13320,2020-03-12,0.056721980644431014,2641900.0,-0.07432432432432434,-0.06787863361379431,-0.006445690710530028,0.006445690710530028
13320,2020-03-13,0.1,2339600.0,0.0024330900243310083,0.003061748824476739,-0.0006286588001457307,0.0006286588001457307
13320,2020-03-17,0.1,2339600.0,0.03846153846153855,-0.004641952674975076,0.04310349113651362,-0.04310349113651362
13320,2020-03-19,0.09791664456054106,2096900.0,-0.010752688172043001,0.02222549401445339,-0.03297818218649639,0.03297818218649639
13320,2020-03-23,0.031821723932615176,2096900.0,0.04347826086956519,0.04482640522993958,-0.0013481443603743926,0.0013481443603743926
13320,2020-03-30,0.05332535474955369,1998200.0,-0.07543520309477758,-0.005163638768457994,-0.07027156432631959,0.07027156432631959
13320,2020-04-02,0.054852731201988414,1998200.0,0.009661835748792313,-0.019414037914380584,0.029075873663172897,-0.029075873663172897
13320,2020-04-16,0.028217421870062265,2366500.0,0.008620689655172376,0.00689138376063293,0.0017293058945394455,-0.0017293058945394455
13320,2020-04-22,0.047296363965242616,2348300.0,0.037117903930131035,0.022466425789578734,0.014651478140552301,-0.014651478140552301
13320,2020-05-01,0.03700161265680968,2113700.0,-0.006507592190889366,0.009712057716291309,-0.016219649907180674,0.016219649907180674
13320,2020-05-13,0.027655858750113893,2113700.0,-0.023255813953488413,-0.023020493248659128,-0.00023532070482928588,0.00023532070482928588
13320,2020-05-22,0.027069941203277104,2045100.0,0.044967880085653,0.021460287517147483,0.023507592568505518,-0.023507592568505518
13320,2020-05-25,0.027069941203277104,2045100.0,0.02254098360655732,0.011592084424610407,0.010948899181946912,-0.010948899181946912
13320,2020-06-12,0.0638512255532534,1736000.0,-0.03271983640081799,-0.024388276586770986,-0.008331559814047006,0.008331559814047006
13320,2020-09-04,0.05735849390884484,1632400.0,-0.006564551422319487,0.0002342660611256371,-0.006798817483445124,0.006798817483445124
13320,2020-09-07,0.05735849390884484,1632400.0,0.01982378854625555,0.01129445865479362,0.008529329891461929,-0.008529329891461929
13320,2020-09-09,0.04705493845427,1632400.0,0.01982378854625555,0.005382440709589477,0.014441347836666073,-0.014441347836666073
13320,2020-09-24,0.024570495316810215,1766100.0,0.035955056179775235,0.022716354811989085,0.01323870136778615,-0.01323870136778615
13320,2020-10-05,0.03082765798559506,2130000.0,-0.0066225165562914245,0.004790724947906946,-0.011413241504198372,0.011413241504198372
13320,2020-10-29,0.03386917985380067,2940200.0,-0.029055690072639195,-0.021019161657348434,-0.008036528415290761,0.008036528415290761
13320,2020-11-11,0.03013305110815323,2885000.0,-0.022522522522522515,-0.0037037332092138076,-0.018818789313308708,0.018818789313308708
13320,2020-12-10,0.02893898647316684,2610800.0,0.0023640661938533203,0.007492939454716252,-0.005128873260862932,0.005128873260862932
13320,2021-01-28,0.051666233160709396,1796000.0,-0.015765765765765716,-0.013983437305656909,-0.0017823284601088066,0.0017823284601088066
13320,2021-12-14,0.02560624324269034,1542900.0,0.009469696969697017,0.002938735841328314,0.006530961128368703,-0.006530961128368703
13320,2021-12-17,0.0427351896441871,1459300.0,-0.0037453183520599342,-0.02129033066916174,0.017545012317101805,-0.017545012317101805
13320,2022-01-06,0.03220999820715886,1306400.0,-0.009090909090909038,-0.001513092885793728,-0.00757781620511531,0.00757781620511531
13320,2022-01-19,0.0444469230230472,1298900.0,0.011472275334607929,0.008531718815348605,0.0029405565192593235,-0.0029405565192593235
13320,2022-01-20,0.030867357382289295,1298900.0,0.007561436672967936,-0.00214946514284139,0.009710901815809326,-0.009710901815809326
13320,2022-01-21,0.03251211683528743,1257600.0,0.018761726078799335,0.004307795089928074,0.01445393098887126,-0.01445393098887126
13320,2022-01-26,0.03709819259674996,1257600.0,-0.01845018450184499,-0.028446051341360627,0.009995866839515637,-0.009995866839515637
13320,2022-01-28,0.04784267684179633,1192700.0,-0.003724394785847296,0.015383316078175007,-0.019107710864022305,0.019107710864022305
13320,2022-02-04,0.04576371887404973,1486100.0,-0.040590405904059046,-0.004879446089123755,-0.03571095981493529,0.03571095981493529
13320,2022-02-14,0.048315967573850815,1379300.0,0.0072202166064982976,-0.007004417479359479,0.014224634085857776,-0.014224634085857776
13320,2022-02-18,0.03743010384571499,1212000.0,-0.017857142857142905,-0.007829062432995823,-0.010028080424147082,0.010028080424147082
13320,2022-02-21,0.03743010384571499,1212000.0,-0.014545454545454528,-0.01182442859598844,-0.0027210259494660875,0.0027210259494660875
13320,2022-03-02,0.03635481555068554,1277900.0,0.024809160305343525,0.004050920635682501,0.020758239669661026,-0.020758239669661026
13320,2022-03-07,0.024205358365344987,1222900.0,-0.03244274809160308,-0.017155750830715015,-0.015286997260888065,0.015286997260888065
13320,2022-03-08,0.049092949219300186,1222900.0,-0.015779092702169595,-0.001958953316735546,-0.013820139385434048,0.013820139385434048
13320,2022-11-10,0.03138537247101947,1588700.0,-0.001984126984126977,0.010333067383189499,-0.012317194367316476,0.012317194367316476
13320,2022-11-17,0.042620653340061265,1493400.0,0.00588235294117645,0.0012933393926855537,0.004589013548490896,-0.004589013548490896
13320,2022-11-29,0.026347828355548164,1184000.0,-0.005714285714285672,-0.004043782920711639,-0.0016705027935740328,0.0016705027935740328
13320,2022-12-07,0.02356422212182141,1196200.0,-0.003816793893129722,-0.0029131932982143275,-0.0009036005949153944,0.0009036005949153944
13320,2023-02-17,0.024841473834562366,1280600.0,0.013035381750465591,0.006534575887391796,0.006500805863073795,-0.006500805863073795
13320,2023-02-20,0.024841473834562366,1280600.0,-0.003676470588235281,0.0024406269942980575,-0.006117097582533339,0.006117097582533339
13320,2023-02-22,0.03313852679538831,1280600.0,0.0037174721189590088,0.005243674449304815,-0.0015262023303458062,0.0015262023303458062
13320,2023-04-26,0.033655738592541895,1849600.0,0.0017152658662091813,0.0014959813948427919,0.00021928447136638943,-0.00021928447136638943
13320,2023-06-01,0.027106055927718087,1989700.0,0.003215434083601254,0.010948512522970097,-0.0077330784393688425,0.0077330784393688425
13320,2023-07-21,0.03624990599873523,1571800.0,0.008328375966686563,0.0069012830930211275,0.0014270928736654356,-0.0014270928736654356
13320,2023-08-03,0.037999451757577574,1581700.0,0.05647198692227673,0.0022793110121460767,0.054192675910130654,-0.054192675910130654
13320,2023-12-21,0.028577973610827256,1361900.0,0.012880095604833164,0.0026875620971348597,0.010192533507698304,-0.010192533507698304
13320,2025-02-25,0.025902361047843825,2230500.0,0.0036419172932329325,-0.0030897359688923996,0.0067316532621253325,-0.0067316532621253325
13320,2025-02-28,0.06092582680368519,2162300.0,0.013061224489796075,0.011035587841566157,0.0020256366482299185,-0.0020256366482299185
13320,2025-03-04,0.040148923860596875,2162300.0,0.005286141116984444,0.003091164757571718,0.002194976359412726,-0.002194976359412726
13320,2025-03-07,0.04529875608924616,2134700.0,0.005931333409376016,0.0009582338552633403,0.004973099554112676,-0.004973099554112676
13320,2025-03-11,0.048492416731706234,2134700.0,0.0010170640750366555,0.006795864150077796,-0.005778800075041141,0.005778800075041141
13320,2025-03-27,0.03273728466282244,2024000.0,-0.012273901808785515,-0.013362927402845136,0.0010890255940596213,-0.0010890255940596213
13320,2025-03-31,0.029520376818979677,1930400.0,-0.0007754514235073229,-0.003755197848956167,0.0029797464254488443,-0.0029797464254488443
13320,2025-04-04,0.0988393354380026,1748700.0,-0.07768115942028986,-0.07454125109388521,-0.00313990832640465,0.00313990832640465
13320,2025-04-07,0.07602814650155743,1748700.0,0.05568824638592074,0.06348957125935015,-0.0078013248734294105,0.0078013248734294105
13320,2025-04-09,0.03572714421307854,1748700.0,0.051988145221042226,0.054208256664253524,-0.002220111443211298,0.002220111443211298
13430,2024-04-05,0.030066315036453517,1223820.0,0.018220227092685448,0.006479675277550216,0.011740551815135232,-0.011740551815135232
13430,2024-04-15,0.032879768270004495,1205510.0,0.005742625946228097,-0.016006855473188156,0.021749481419416253,-0.021749481419416253
13430,2024-04-18,0.03245816328588813,1205510.0,0.0010346611484739476,-0.01745844414962041,0.018493105298094357,-0.018493105298094357
13560,2023-04-26,0.033655738592541895,1291860.0,-0.009991257649556662,0.0014959813948427919,-0.011487239044399454,0.011487239044399454
13560,2023-06-01,0.027106055927718087,1573260.0,-0.033569405099150185,0.010948512522970097,-0.04451791762212028,0.04451791762212028
13560,2023-12-21,0.028577973610827256,1238220.0,-0.01170005318205991,0.0026875620971348597,-0.014387615279194771,0.014387615279194771
13560,2024-01-29,0.029103780815504576,1768740.0,0.0016970725498515193,-0.0015146272516786848,0.0032116998015302043,-0.0032116998015302043
13560,2024-03-11,0.04027431987160224,1904600.0,0.008589835361488829,0.007957173504483007,0.0006326618570058219,-0.0006326618570058219
13560,2024-03-14,0.02474898920844315,1904600.0,-0.0064224548049476304,-0.000449816739800247,-0.005972638065147384,0.005972638065147384
13560,2024-04-05,0.030066315036453517,2285690.0,-0.016842634489693253,0.006479675277550216,-0.02332230976724347,0.02332230976724347
13560,2024-04-15,0.032879768270004495,2325850.0,0.04061442332725851,-0.016006855473188156,0.056621278800446664,-0.056621278800446664
13560,2024-04-18,0.03245816328588813,2325850.0,0.03803408248950357,-0.01745844414962041,0.05549252663912398,-0.05549252663912398
13560,2024-04-22,0.04115133108715252,1899050.0,-0.0009818360333824216,0.0038798600351278483,-0.00486169606851027,0.00486169606851027
13560,2024-05-02,0.035439547178233055,1829290.0,-0.012658227848101333,0.00837518729839292,-0.021033415146494254,0.021033415146494254
13560,2024-06-21,0.02690496440829926,1923180.0,-0.012661498708010255,0.005350840772872875,-0.01801233948088313,0.01801233948088313
13560,2024-06-25,0.03015596499317197,1923180.0,-0.008947939262472948,0.0035544569200866355,-0.012502396182559584,0.012502396182559584
13560,2024-07-12,0.03469870327867741,2864790.0,-0.007046388725778119,0.0035068243728860397,-0.010553213098664159,0.010553213098664159
13560,2024-07-18,0.06811126731805828,2864790.0,0.0023068050749712743,-0.00410605872975968,0.006412863804730954,-0.006412863804730954
13560,2024-07-22,0.031134417145359694,2624110.0,-0.0028058361391695152,0.004610479427196078,-0.007416315566365593,0.007416315566365593
13560,2024-07-25,0.054141426348626065,2624110.0,0.00568475452196382,0.00037341033983490497,0.005311344182128914,-0.005311344182128914
13560,2024-07-31,0.03881386783903862,1776160.0,0.06714562033710969,-0.025142887419793786,0.09228850775690348,-0.09228850775690348
13560,2024-08-02,0.07138877689711454,1868600.0,0.18433179723502313,-0.12088547636205851,0.3052172735970816,-0.3052172735970816
13560,2024-08-05,0.05182126192169956,1868600.0,-0.15992217898832684,0.07071170784066302,-0.23063388682898986,0.23063388682898986
13560,2024-08-08,0.030935444913897547,1868600.0,-0.009028272748871413,0.012070159442631168,-0.02109843219150258,0.02109843219150258
13560,2024-08-23,0.03436459242944556,1592090.0,0.019501003728133126,0.005422034619976948,0.014078969108156179,-0.014078969108156179
13560,2024-08-27,0.025111607611870257,1592090.0,-0.007727532913566093,-0.003031486308196751,-0.004696046605369342,0.004696046605369342
13560,2024-09-04,0.07750218806668607,1557050.0,0.009121061359867344,0.00044180158078211513,0.008679259779085229,-0.008679259779085229
13560,2024-09-09,0.04516675253560476,1525880.0,0.0034620505992011275,0.0034204356432138445,4.161495598728297e-05,-4.161495598728297e-05
13560,2024-10-02,0.02863297845178414,1555120.0,-0.0263310185185186,0.008263318015216297,-0.0345943365337349,0.0345943365337349
13560,2024-10-16,0.05283300941307301,1414750.0,0.003896882494004661,-0.001899649218157681,0.005796531712162342,-0.005796531712162342
13560,2024-10-31,0.03350975121159849,1387540.0,0.03453453453453448,-0.010107668863754875,0.04464220339828935,-0.04464220339828935
13560,2024-11-01,0.04011654722773972,1388560.0,-0.016835994194484782,0.003081700849575837,-0.01991769504406062,0.01991769504406062
13560,2024-11-12,0.025352873123497655,1507130.0,0.024679787566385336,-0.0033931610083803194,0.028072948574765656,-0.028072948574765656
13560,2024-11-18,0.03416863426151773,1450400.0,-0.014781297134238258,0.006768689751425283,-0.021549986885663543,0.021549986885663543
13560,2024-12-11,0.024734729997828442,1819370.0,-0.016408961817608092,0.002631662546012339,-0.01904062436362043,0.01904062436362043
13560,2024-12-19,0.03845611854476838,1974070.0,0.00984918436441995,-0.0021123570674929236,0.011961541431912873,-0.011961541431912873
13560,2025-01-28,0.09148356447126238,1568930.0,-0.014687100893997385,0.0034535780295471144,-0.018140678923544498,0.018140678923544498
13560,2025-02-25,0.025902361047843825,1530830.0,0.00500312695434646,-0.0030897359688923996,0.00809286292323886,-0.00809286292323886
13560,2025-03-07,0.04529875608924616,1276790.0,0.0037209302325580396,0.0009582338552633403,0.002762696377294699,-0.002762696377294699
13560,2025-03-11,0.048492416731706234,1276790.0,-0.016923541855545343,0.006795864150077796,-0.02371940600562314,0.02371940600562314
13560,2025-03-27,0.03273728466282244,1807150.0,0.01878564240187841,-0.013362927402845136,0.03214856980472355,-0.03214856980472355
13560,2025-03-31,0.029520376818979677,1732610.0,-0.0033804548248308475,-0.003755197848956167,0.00037474302412531966,-0.00037474302412531966
13560,2025-04-04,0.0988393354380026,1397610.0,0.15334947538337373,-0.07454125109388521,0.22789072647725894,-0.22789072647725894
13560,2025-04-07,0.07602814650155743,1397610.0,-0.1357592722183345,0.06348957125935015,-0.19924884347768465,0.19924884347768465
13560,2025-04-09,0.03572714421307854,1397610.0,-0.16177577125658393,0.054208256664253524,-0.21598402792083746,0.21598402792083746
13560,2025-04-11,0.07969604437323252,1364810.0,-0.0190394998579142,0.011029940845919338,-0.030069440703833536,0.030069440703833536
13560,2025-04-17,0.040955862816407396,1364810.0,-0.025849113315298933,0.01622234178446514,-0.04207145509976407,0.04207145509976407
13560,2025-04-18,0.040955862816407396,1568980.0,0.02776920703486585,-0.00014586611227569124,0.02791507314714154,-0.02791507314714154
13560,2025-06-16,0.0260822553205462,2515580.0,-0.0062043795620437825,0.006232009470234243,-0.012436389032278027,0.012436389032278027
13560,2025-08-01,0.03099878834983305,2558230.0,0.022897585345545313,-0.003035131062035709,0.025932716407581023,-0.025932716407581023
13560,2025-09-02,0.0314553727415412,3856160.0,0.022343821249429796,-0.0048177698030989705,0.027161591052528765,-0.027161591052528765
13560,2025-10-23,0.02364290265638358,4456520.0,-0.011530398322851187,0.000668743500344538,-0.012199141823195725,0.012199141823195725
13560,2025-11-05,0.04007723618920944,4210810.0,-0.027586206896551668,0.004181367604943215,-0.03176757450149488,0.03176757450149488
13560,2025-11-07,0.02390451017077455,4119780.0,-0.0140464613722312,0.009046219045924005,-0.023092680418155206,0.023092680418155206
13560,2025-11-12,0.024766135736991934,4119780.0,-0.01179775280898876,0.0012879418259053887,-0.013085694634894148,0.013085694634894148
13560,2025-11-14,0.03719073962152486,4114960.0,0.006726457399103047,-0.006028997873956918,0.012755455273059966,-0.012755455273059966
13560,2025-11-21,0.0476699461890111,3965550.0,0.0032555615843732344,0.00013467621932033148,0.0031208853650529027,-0.0031208853650529027
13570,2017-03-22,0.023580195038286456,14913804.0,-0.006091370558375608,-3.712469802140774e-05,-0.006054245860354201,0.006054245860354201
13570,2017-05-18,0.04366441063962079,16926698.0,-0.004390779363336983,0.0043268741575923485,-0.008717653520929331,0.008717653520929331
13570,2017-06-12,0.04234566323028777,14852265.0,-0.0005698005698006048,0.0031228143733122173,-0.003692614943112822,0.003692614943112822
13570,2017-06-28,0.02714487955760614,16525234.0,-0.007602339181286499,0.00806308670105367,-0.01566542588234017,0.01566542588234017
13570,2017-06-30,0.025075440336962407,15658803.0,-0.002317497103128674,0.006379596003962514,-0.008697093107091188,0.008697093107091188
13570,2017-08-18,0.025836236765302778,12544562.0,0.007138934651290452,0.00026527738329038306,0.006873657268000068,-0.006873657268000068
13570,2017-11-30,0.04388997507166703,27449805.0,-0.00696594427244579,0.0011846950579180143,-0.008150639330363803,0.008150639330363803
13570,2017-12-05,0.02447070133134377,23666113.0,0.03984674329501914,-0.009362099612107532,0.04920884290712667,-0.04920884290712667
13570,2018-02-05,0.027371255573843678,19699476.0,0.09710258418167572,-0.062110579276357186,0.1592131634580329,-0.1592131634580329
13570,2018-02-06,0.0471706116908458,19699476.0,-0.005710206995003575,0.006262548426451836,-0.01197275542145541,0.01197275542145541
13570,2018-02-09,0.042310385713408616,12412300.0,0.015471167369901506,-0.006843292807647232,0.022314460177548737,-0.022314460177548737
13570,2018-03-23,0.02769925747595925,9499976.0,-0.0146276595744681,-6.292748994153549e-05,-0.014564732084526563,0.014564732084526563
13570,2018-03-26,0.03291497112178998,9499976.0,-0.052631578947368474,0.019951628020198398,-0.07258320696756687,0.07258320696756687
13570,2018-03-28,0.037794388162018744,9499976.0,-0.011997177134791759,0.006869856498085921,-0.01886703363287768,0.01886703363287768
13570,2018-04-03,0.03904734268578014,11863784.0,-0.0029006526468455807,0.0034952673031881784,-0.006395919950033759,0.006395919950033759
13570,2018-04-09,0.030638036325560503,13096595.0,-0.012057272042200418,0.0015576146736819717,-0.01361488671588239,0.01361488671588239
13570,2018-04-20,0.04308742737035487,13041818.0,0.007109004739336511,0.0012950068633553384,0.005813997875981173,-0.005813997875981173
13570,2018-06-26,0.031334763630561646,15455147.0,0.006482982171799101,0.002333111406199319,0.0041498707655997814,-0.0041498707655997814
13570,2018-06-28,0.024666277220814048,15455147.0,-0.003225806451612856,0.004303236467047832,-0.007529042918660688,0.007529042918660688
13570,2018-07-12,0.02589909933503365,13891585.0,-0.036977491961414755,0.006173997139306219,-0.043151489100720974,0.043151489100720974
13570,2018-08-13,0.024664167365311074,15156282.0,-0.04245283018867929,0.012082398686165693,-0.054535228874844986,0.054535228874844986
13570,2018-09-07,0.026691436321428008,14226378.0,-0.007395234182415722,0.0029498784984379467,-0.010345112680853669,0.010345112680853669
13570,2018-10-11,0.044648731098771766,24334869.0,-0.01037165082108904,0.009558091406661686,-0.01992974222775073,0.01992974222775073
13570,2018-10-19,0.02506048515805659,10998873.0,-0.008628127696289956,0.003075610042519788,-0.011703737738809743,0.011703737738809743
13570,2018-10-25,0.06614474641033563,10998873.0,0.006187161639597871,-0.014705595427924066,0.020892757067521937,-0.020892757067521937
13570,2018-11-13,0.0443920559994867,11427960.0,-0.0024650780608052036,-0.007716574741249803,0.0052514966804445996,-0.0052514966804445996
13570,2018-11-20,0.03862671850524646,11619278.0,0.0040290088638195165,-0.0035779296953670236,0.00760693855918654,-0.00760693855918654
13570,2018-12-06,0.04980594240365166,13674738.0,-0.016867469879518038,0.0004995417761927465,-0.017367011655710786,0.017367011655710786
13570,2018-12-10,0.037386806403315376,12275446.0,0.0070699135899450205,-0.01626659434128773,0.02333650793123275,-0.02333650793123275
13570,2018-12-20,0.04239998349392371,11056507.0,0.020437956204379493,-0.02780500488344865,0.04824296108782814,-0.04824296108782814
13570,2018-12-26,0.02896605188694723,7779674.0,-0.07456724367509981,0.056689704393049725,-0.13125694806814953,0.13125694806814953
13570,2019-01-04,0.059443934290495326,7116304.0,-0.051912568306010876,0.030006307914852103,-0.08191887622086298,0.08191887622086298
13570,2019-01-23,0.028469525253170702,15640168.0,0.0015313935681469104,0.00740513495977435,-0.00587374139162744,0.00587374139162744
13570,2019-03-25,0.02875509748108429,28384246.0,-0.04358353510895885,0.019082219069823964,-0.06266575417878281,0.06266575417878281
13570,2019-05-08,0.024233534784579347,38917915.0,0.016725352112676006,-0.015149830805382992,0.031875182918059,-0.031875182918059
13570,2019-05-14,0.047279371531080305,27055487.0,-0.010075566750629705,0.006449024381699766,-0.016524591132329472,0.016524591132329472
13570,2019-05-21,0.040249394310937214,24097960.0,-0.0008561643835616195,0.0030192068791621953,-0.0038753712627238148,0.0038753712627238148
13570,2019-06-17,0.02612452374751162,24921274.0,0.016992353440951513,-0.011685236027764974,0.028677589468716486,-0.028677589468716486
13570,2019-08-01,0.03223701962222403,31245074.0,0.041034790365744866,-0.019988321206468016,0.06102311157221288,-0.06102311157221288
13570,2019-08-06,0.04360973094963683,21235187.0,0.006552006552006606,0.0013628742028377835,0.005189132349168823,-0.005189132349168823
13570,2019-08-15,0.031631374968809634,14461691.0,-0.00482703137570395,0.0007853938124701205,-0.00561242518817407,0.00561242518817407
13570,2019-08-26,0.04355760959972721,18213806.0,-0.01674641148325362,0.004523832584216647,-0.021270244067470266,0.021270244067470266
13570,2019-10-09,0.031167493877039765,41622400.0,-0.008256880733944927,-0.005161667501426163,-0.003095213232518764,0.003095213232518764
13570,2020-01-28,0.03906905963041696,77468551.0,-0.013230429988974612,-0.0016609936208809874,-0.011569436368093626,0.011569436368093626
13570,2020-02-03,0.03549412295725618,66891567.0,-0.007567567567567601,0.010048873461454493,-0.017616441029022094,0.017616441029022094
13570,2020-02-10,0.02371129058332544,81876693.0,-0.014994232987312617,0.00032770119941702154,-0.015321934186729638,0.015321934186729638
13570,2020-02-25,0.047497456989589515,72668214.0,0.015856236786469413,-0.010898769037217104,0.026755005823686517,-0.026755005823686517
13570,2020-02-26,0.030601308947146855,72668214.0,0.04162330905306977,-0.03216969330700206,0.07379300236007183,-0.07379300236007183
13570,2020-02-28,0.04645842968444269,32429299.0,-0.026827012025901986,0.03533432152935207,-0.06216133355525406,0.06216133355525406
13570,2020-03-04,0.03405498813337826,32429299.0,-0.022242817423540284,0.002397132168066221,-0.024639949591606505,0.024639949591606505
13570,2020-03-06,0.03103534293664112,24932129.0,0.10502692998204677,-0.07330960414944887,0.17833653413149564,-0.17833653413149564
13570,2020-03-10,0.08337597094366245,24932129.0,0.04670558798999158,-0.021367289002221887,0.06807287699221347,-0.06807287699221347
13570,2020-03-12,0.056721980644431014,24932129.0,0.11997073884418441,-0.06787863361379431,0.18784937245797872,-0.18784937245797872
13570,2020-03-13,0.1,21681410.0,0.05943827563683857,0.003061748824476739,0.05637652681236183,-0.05637652681236183
13570,2020-03-17,0.1,21681410.0,0.03247970018738289,-0.004641952674975076,0.03712165286235796,-0.03712165286235796
13570,2020-03-19,0.09791664456054106,24121870.0,-0.02927120669056149,0.02222549401445339,-0.05149670070501488,0.05149670070501488
13570,2020-03-23,0.031821723932615176,24121870.0,-0.14646153846153842,0.04482640522993958,-0.191287943691478,0.191287943691478
13570,2020-03-30,0.05332535474955369,42574284.0,0.015075376884422065,-0.005163638768457994,0.020239015652880058,-0.020239015652880058
13570,2020-04-02,0.054852731201988414,42574284.0,-0.0007440476190476719,-0.019414037914380584,0.018669990295332912,-0.018669990295332912
13570,2020-04-16,0.028217421870062265,66489219.0,-0.060552092609082786,0.00689138376063293,-0.06744347636971572,0.06744347636971572
13570,2020-04-22,0.047296363965242616,69453914.0,-0.029049295774647876,0.022466425789578734,-0.05151572156422661,0.05151572156422661
13570,2020-05-01,0.03700161265680968,63443310.0,-0.0009372071227741197,0.009712057716291309,-0.010649264839065429,0.010649264839065429
13570,2020-05-13,0.027655858750113893,63443310.0,0.03600000000000003,-0.023020493248659128,0.059020493248659156,-0.059020493248659156
13570,2020-05-22,0.027069941203277104,72588152.0,-0.033570701932858604,0.021460287517147483,-0.05503098945000609,0.05503098945000609
13570,2020-05-25,0.027069941203277104,72588152.0,-0.05157894736842106,0.011592084424610407,-0.06317103179303146,0.06317103179303146
13570,2020-06-12,0.0638512255532534,106969353.0,0.07116564417177917,-0.024388276586770986,0.09555392075855015,-0.09555392075855015
13570,2020-09-04,0.05735849390884484,98885676.0,0.011065006915629283,0.0002342660611256371,0.010830740854503645,-0.010830740854503645
13570,2020-09-07,0.05735849390884484,98885676.0,-0.017783857729138153,0.01129445865479362,-0.029078316383931775,0.029078316383931775
13570,2020-09-09,0.04705493845427,98885676.0,-0.017711171662125325,0.005382440709589477,-0.0230936123717148,0.0230936123717148
