code,date,sp1,sp3,sp5
44380,2023-11-24,0.045357339165446306,0.05205776511457976,0.10964800503836655
44440,2023-03-17,-0.23750603896804373,-0.3,-0.1567296007193956
44440,2023-06-23,0.03365622671966279,0.05287181972504075,0.014643209115054984
44460,2025-10-09,0.011267468165335488,-0.29046610801530287,0.09429322668078094
44750,2022-04-18,0.020646036996615734,0.07716527811092838,0.039432357326941565
44900,2020-04-23,0.06463436964113332,0.05345020601399572,0.09500629866902813
44920,2023-04-06,0.025692057641103494,0.013107508250923933,0.08000095240915235
44920,2023-06-09,0.01592822521323859,0.03308268885822187,0.0778233572565319
44930,2022-03-15,0.05556573902984807,0.07972893819248585,0.05866174938128799
45560,2020-02-04,0.016661048632992045,0.008759368106298017,-0.009495962250028323
45560,2021-05-28,0.04158644939429686,0.13768904368373827,0.18393955546239837
45570,2019-05-10,0.020984415954810758,0.06585498300977959,0.06475537507071523
45580,2020-02-19,-0.121926364046756,-0.001476239889433198,0.07725857163827043
45630,2017-06-20,-0.1566719467056584,-0.09835727166488173,-0.08506130770080297
45630,2019-03-15,-0.019426391091593838,-0.02376138275503495,0.016227884743191083
45630,2020-05-12,-0.003016330064538702,-0.07819396074244146,-0.18788853992300583
45640,2020-06-15,0.013588237339150294,0.04952088282642451,-0.07223347295841376
45710,2018-01-26,0.04028975427146271,0.07191603310515195,0.04561179748280473
45720,2019-07-16,-0.014369367825744024,-0.0216895188258936,-0.010800389243766698
45750,2022-06-15,-0.23596137577846887,-0.3,-0.3
45750,2023-02-10,-0.06561852554596734,-0.15231429761710508,-0.14496953800271256
45750,2024-09-19,0.009404425754917053,0.11638311038504597,0.1416314470785896
45760,2017-02-14,0.10951282580620245,0.029659256021554684,-0.3
45760,2024-12-24,0.13217765312457677,0.08442807205464699,6.371878840498099e-05
45790,2017-05-23,-0.17785727446537924,-0.235720932107844,-0.3
45790,2017-12-25,-0.08670340193903738,-0.2447109560866367,-0.3
45820,2018-10-24,0.07036460385560678,0.10445256837423327,0.051888706953005875
45820,2021-02-02,-0.00843235868356243,-0.07474830425544532,-0.3
45820,2021-06-10,-0.07559686180703946,-0.08250004059332787,-0.1415188928046257
45830,2024-12-02,0.047809034054078034,-0.03137908708732661,-0.20303252771308689
45860,2017-04-21,0.013856394641644381,-0.011744460076278364,0.018987307515086566
45860,2017-10-31,0.09036426802611706,0.17655135444081935,0.2359320384666981
45860,2018-08-31,-0.022109727204059258,-0.12064261829750873,-0.10084130038305214
45860,2020-04-21,0.02131469691159765,-0.09624400209004857,-0.021823105693870554
45860,2023-02-16,-0.061612386822334844,0.06261818070475919,0.10336462753919613
45880,2019-01-18,0.11891297722967335,0.1353458246465723,0.09955709392674285
45880,2019-02-18,0.062317575793956574,0.020919302410928913,-0.25156870591111086
45910,2021-12-02,0.1570154046867795,-0.02054307889808943,-0.17608767341854872
45920,2018-11-13,-0.009252673051541692,-0.1213853712699402,-0.17678732097237013
45920,2024-07-02,0.024020829126869172,0.051309068275943545,0.03942798096079246
45940,2019-01-21,0.00459024301032224,-0.013960933723239918,0.08151992435118496
45940,2022-11-14,-0.05659208306807085,0.0351586865952188,-0.09407146468003688
45940,2023-01-31,-0.04754581237318575,0.011065463690369117,-0.05133453341923189
45950,2017-03-02,0.028825783130616983,0.035542592873363685,-0.09277044001517855
45960,2019-03-26,-0.07273159698136772,-0.10234425918105489,0.13214574526432096
45980,2020-04-28,0.0785366138051844,0.08291375742183633,0.16903514916205042
45980,2020-06-05,0.00036224287349137865,-0.05783042391205663,-0.022694408947373675
45980,2023-10-30,0.028150772486266504,-0.12378087229274873,-0.12906865376177856
45990,2021-12-29,-0.01812445599354108,0.03327921176929962,0.0046614584089178755
46250,2017-08-10,0.054502499827534225,0.06772611505368384,0.004924182139932567
46570,2019-05-07,-0.16585621468599598,-0.3,-0.3
46570,2021-04-20,0.12220799094138651,0.21804668320842896,0.3
46640,2018-02-08,0.07318535685957415,0.10497208312342328,0.09768221038950445
46640,2018-03-19,-0.006107023139961835,0.007756760401083557,-0.05841963797258361
46990,2019-12-10,-0.013122362013996169,0.05621206402842316,0.14146883910420083
47120,2020-05-21,-0.0021711634916713445,-0.01179885249669907,-0.05462957955943641
47120,2020-06-26,0.013388139091546004,0.015313145644163615,0.09178288085125125
